Platform,System_ID,Latitude,Longitude,Date & Time,Air_Temp,RH,Pressure,Sea_Temp,Gust,Wind_Speed,Wind_Dir,Vis,Sig Height,Period
TH2,62045,49.9077,-2.895,2026-05-31 00:00:00,15.4,88.4,10189,15.03,0.7,5.49,283.2,17259,,
TH2,62047,49.9077,-2.895,2026-05-31 00:00:00,15.4,88.1,10190,15.03,0.83,5.66,271.7,21313,,
TH2,62045,49.908,-2.8943,2026-05-30 23:00:00,15.6,86.6,10193,15.49,0.88,6.87,287.9,16788,,
TH2,62047,49.908,-2.8943,2026-05-30 23:00:00,15.6,86.2,10193,15.49,0.92,6.78,270.9,20735,,
TH2,62045,49.9082,-2.8939,2026-05-30 22:00:00,15.7,87.6,10192,15.5,0.88,5.46,281.4,15747,,
TH2,62047,49.9082,-2.8939,2026-05-30 22:00:00,15.7,87.6,10193,15.5,0.87,6.07,279.5,18879,,
TH2,62045,49.9083,-2.8938,2026-05-30 21:00:00,16,85,10189,15.77,0.98,7.11,268.3,16777,,
TH2,62047,49.9083,-2.8938,2026-05-30 21:00:00,16,85,10189,15.78,0.99,7.23,276.6,19402,,
TH2,62045,49.9083,-2.8937,2026-05-30 20:00:00,16.1,84.5,10184,15.81,1.03,8.02,262.3,16676,,
TH2,62047,49.9083,-2.8937,2026-05-30 20:00:00,16.1,84.6,10185,15.81,0.95,7.85,271.5,20055,,
TH2,62045,49.9084,-2.894,2026-05-30 19:00:00,16.1,83.3,10184,15.86,1.05,8.3,261.7,12273,,
TH2,62047,49.9084,-2.894,2026-05-30 19:00:00,16.1,83.2,10185,15.86,0.95,7.71,271.7,21275,,
TH2,62045,49.9081,-2.8945,2026-05-30 18:00:00,16.2,78.5,10187,15.68,1.03,7.79,262.8,26825,,
TH2,62047,49.9081,-2.8945,2026-05-30 18:00:00,16.2,78.8,10187,15.69,0.99,7.03,272.4,41606,,
TH2,62045,49.908,-2.8947,2026-05-30 17:00:00,16.1,80.2,10191,15.13,0.79,6.18,256.1,30728,,
TH2,62047,49.908,-2.8947,2026-05-30 17:00:00,16.1,80.3,10191,15.14,0.71,5.65,266.1,48590,,
TH2,62045,49.9078,-2.8951,2026-05-30 16:00:00,16.2,80.9,10194,15.06,0.66,4.72,268.9,31995,,
TH2,62047,49.9078,-2.8951,2026-05-30 16:00:00,16.1,81.7,10194,15.03,0.64,4.68,260.5,53690,,
TH2,62045,49.9077,-2.8954,2026-05-30 15:00:00,16.9,75.7,10197,15.34,0.45,3.41,267.5,36082,,
TH2,62047,49.9077,-2.8954,2026-05-30 15:00:00,16.1,79,10198,15.37,0.47,3.15,260.6,55039,,
TH2,62045,49.9076,-2.8955,2026-05-30 14:00:00,16.7,74.6,10206,15.84,0.53,3.87,287.5,41538,,
TH2,62047,49.9076,-2.8955,2026-05-30 14:00:00,16.1,77.3,10207,15.92,0.61,4.11,275.7,66565,,
TH2,62045,49.9077,-2.8956,2026-05-30 13:00:00,16.6,73.5,10206,15.87,0.42,3.22,306.2,38151,,
TH2,62047,49.9077,-2.8956,2026-05-30 13:00:00,15.7,77.1,10206,15.94,0.46,3.59,289.8,65448,,
TH2,62045,49.9077,-2.8956,2026-05-30 12:00:00,16.2,73.2,10208,15.84,0.5,4.18,327.8,38631,,
TH2,62047,49.9077,-2.8956,2026-05-30 12:00:00,15.5,75.9,10208,15.86,0.54,3.98,311.3,75000,,
TH2,62045,49.9079,-2.8952,2026-05-30 11:00:00,15.7,75.1,10207,15.65,0.52,4.1,352.3,35663,,
TH2,62047,49.9079,-2.8952,2026-05-30 11:00:00,15.2,77.3,10207,15.65,0.46,3.37,340.1,50468,,
TH2,62045,49.908,-2.8947,2026-05-30 10:00:00,15,78.8,10208,15.34,0.72,5.16,339.4,31915,,
TH2,62047,49.908,-2.8947,2026-05-30 10:00:00,14.9,79.2,10208,15.33,0.72,5.26,344,47097,,
TH2,62045,49.9081,-2.8945,2026-05-30 09:00:00,15,80.9,10211,15.4,0.62,5.14,333.4,31961,,
TH2,62047,49.9081,-2.8945,2026-05-30 09:00:00,15.2,79.8,10211,15.4,0.73,6.04,346.1,48738,,
TH2,62045,49.9082,-2.8945,2026-05-30 08:00:00,15,77.4,10210,15.49,0.58,4.81,342,30492,,
TH2,62047,49.9082,-2.8945,2026-05-30 08:00:00,15.1,76.9,10210,15.49,0.71,5.69,353.3,47568,,
TH2,62045,49.9082,-2.8944,2026-05-30 07:00:00,14.8,78.8,10208,15.31,0.61,4.54,348.9,26615,,
TH2,62047,49.9082,-2.8944,2026-05-30 07:00:00,15,78.1,10209,15.31,0.67,5.3,359.6,33976,,
TH2,62045,49.9082,-2.8945,2026-05-30 06:00:00,14.6,76.8,10208,15.18,0.53,3.86,3,33096,,
TH2,62047,49.9082,-2.8946,2026-05-30 06:00:00,14.9,75.9,10208,15.19,0.51,3.23,12.4,47664,,
TH2,62045,49.908,-2.8948,2026-05-30 05:00:00,14.3,81.1,10210,14.83,0.49,3.66,10,34314,,
TH2,62047,49.908,-2.8948,2026-05-30 05:00:00,14.3,81.2,10211,14.83,0.44,1.96,15.4,47881,,
TH2,62045,49.9078,-2.8952,2026-05-30 04:00:00,14.3,80.2,10214,14.76,0.59,4.33,21.7,33136,,
TH2,62047,49.9078,-2.8952,2026-05-30 04:00:00,14.2,81.1,10214,14.52,0.59,4.12,30,46438,,
TH2,62045,49.9077,-2.8954,2026-05-30 03:00:00,15,74.1,10217,15.16,0.49,2.11,25.1,36435,,
TH2,62047,49.9078,-2.8954,2026-05-30 03:00:00,14.9,74.4,10218,15.16,0.6,4.5,16.1,59563,,
TH2,62045,49.9077,-2.8955,2026-05-30 02:00:00,15.6,71.6,10221,15.5,0.66,3.37,7.7,38089,,
TH2,62047,49.9077,-2.8955,2026-05-30 02:00:00,15.6,71.9,10221,15.52,0.56,4.55,10.7,66479,,
TH2,62045,49.9077,-2.8956,2026-05-30 01:00:00,15.8,77.9,10221,15.66,0.62,4.42,11.7,28762,,
TH2,62047,49.9077,-2.8956,2026-05-30 01:00:00,15.8,78.1,10221,15.7,0.51,4.3,10.9,43057,,
TH2,62045,49.9077,-2.8957,2026-05-30 00:00:00,15.7,92.7,10226,15.67,0.58,4.92,1,13738,,
TH2,62047,49.9077,-2.8957,2026-05-30 00:00:00,15.7,92.4,10226,15.67,0.45,3.79,351.4,18595,,
TH2,62045,49.908,-2.8952,2026-05-29 23:00:00,15.9,90.7,10229,15.85,0.52,4.25,354.6,15632,,
TH2,62047,49.908,-2.8952,2026-05-29 23:00:00,15.9,90.4,10229,15.85,0.41,3.48,342,19409,,
TH2,62045,49.9081,-2.8948,2026-05-29 22:00:00,16.2,85.9,10229,16.08,0.54,4.12,327.5,20668,,
TH2,62047,49.9081,-2.8948,2026-05-29 22:00:00,16.2,85.7,10229,16.09,0.44,3.5,320.5,25926,,
TH2,62045,49.9082,-2.8946,2026-05-29 21:00:00,16,90.6,10228,16.09,0.49,3.94,316.6,17284,,
TH2,62047,49.9082,-2.8946,2026-05-29 21:00:00,15.9,90.5,10229,16.1,0.54,4.3,329.7,21889,,
TH2,62045,49.9082,-2.8945,2026-05-29 20:00:00,15.9,86,10227,15.97,0.46,3.99,305.1,24280,,
TH2,62047,49.9082,-2.8945,2026-05-29 20:00:00,15.9,86.3,10228,15.97,0.48,3.9,318.8,32813,,
TH2,62045,49.9083,-2.8945,2026-05-29 19:00:00,16.1,86.2,10227,15.91,0.45,3.73,312.5,13530,,
TH2,62047,49.9083,-2.8945,2026-05-29 19:00:00,16.2,85.9,10228,16.01,0.44,3.86,326.9,33058,,
TH2,62045,49.9083,-2.8945,2026-05-29 18:00:00,16.2,85.8,10229,16.05,0.42,3.11,286.3,10943,,
TH2,62047,49.9083,-2.8945,2026-05-29 18:00:00,16.2,85.9,10230,16.18,0.38,2.97,299.5,31355,,
TH2,62045,49.9081,-2.8947,2026-05-29 17:00:00,16.2,86,10230,15.73,0.28,2.01,281,19459,,
TH2,62047,49.9081,-2.8947,2026-05-29 17:00:00,16.2,86.1,10231,15.76,0.25,1.82,289.3,27331,,
TH2,62045,49.908,-2.8949,2026-05-29 16:00:00,16.2,86.6,10237,15.66,0.24,1.07,205.1,20957,,
TH2,62047,49.908,-2.8949,2026-05-29 16:00:00,16,87.3,10238,15.7,0.23,1.12,208.5,22346,,
TH2,62045,49.9078,-2.8951,2026-05-29 15:00:00,15.9,87.9,10238,15.74,0.62,5.34,316.9,18764,,
TH2,62047,49.9078,-2.8951,2026-05-29 15:00:00,15.7,89,10239,15.76,0.5,4.2,308.3,20154,,
TH2,62045,49.9077,-2.8953,2026-05-29 14:00:00,16.7,84,10242,15.61,0.33,2.37,312.6,19860,,
TH2,62047,49.9078,-2.8953,2026-05-29 14:00:00,15.8,88.5,10242,15.67,0.34,2.24,297.5,19295,,
TH2,62045,49.9077,-2.8954,2026-05-29 13:00:00,16.1,87.5,10243,15.77,0.4,1.37,315.7,18676,,
TH2,62047,49.9077,-2.8954,2026-05-29 13:00:00,15.8,90.1,10244,15.81,0.36,1.19,305.3,19124,,
TH2,62045,49.9078,-2.8955,2026-05-29 12:00:00,15.9,89.3,10240,15.59,0.46,3.45,354,15811,,
TH2,62047,49.9078,-2.8955,2026-05-29 12:00:00,15.5,90.9,10240,15.62,0.36,2.75,341.9,14675,,
TH2,62045,49.9079,-2.8952,2026-05-29 11:00:00,16.1,86.9,10243,15.76,0.31,1.56,353.4,19352,,
TH2,62047,49.9079,-2.8952,2026-05-29 11:00:00,15.6,90.1,10243,15.8,0.29,1.53,349.8,18077,,
TH2,62045,49.9081,-2.8948,2026-05-29 10:00:00,15.5,90.1,10245,15.57,0.38,1.98,277.3,17181,,
TH2,62047,49.9081,-2.8948,2026-05-29 10:00:00,15.6,89.5,10246,15.54,0.39,1.89,289.7,20906,,
TH2,62045,49.9082,-2.8946,2026-05-29 09:00:00,15.4,89.9,10239,15.59,0.45,3.18,290,18600,,
TH2,62047,49.9082,-2.8946,2026-05-29 09:00:00,15.5,89.4,10240,15.6,0.47,3.29,303.8,24920,,
TH2,62045,49.9082,-2.8945,2026-05-29 08:00:00,15.4,90.6,10235,15.6,0.52,4.2,290.6,19379,,
TH2,62047,49.9082,-2.8945,2026-05-29 08:00:00,15.4,90.6,10236,15.6,0.47,3.84,302.8,26246,,
TH2,62045,49.9083,-2.8945,2026-05-29 07:00:00,15.1,91.1,10229,15.25,0.46,3.87,292.4,22795,,
TH2,62047,49.9083,-2.8945,2026-05-29 07:00:00,15.1,91.2,10230,15.25,0.44,3.57,304.5,31093,,
TH2,62045,49.9082,-2.8945,2026-05-29 06:00:00,15.1,90.8,10224,15.54,0.46,3.79,316.2,17363,,
TH2,62047,49.9082,-2.8945,2026-05-29 06:00:00,15,90.9,10225,15.54,0.52,3.92,330.2,21087,,
TH2,62045,49.9081,-2.8946,2026-05-29 05:00:00,15,90.8,10216,15.03,0.34,2.54,330.4,17935,,
TH2,62047,49.9081,-2.8946,2026-05-29 05:00:00,15,91.2,10217,15.03,0.42,2.82,341.3,22850,,
TH2,62045,49.908,-2.8949,2026-05-29 04:00:00,15.1,89.8,10215,14.95,0.51,3.73,320.9,18820,,
TH2,62047,49.908,-2.895,2026-05-29 04:00:00,15,90.1,10216,14.94,0.57,3.71,331.2,21698,,
TH2,62045,49.9078,-2.8952,2026-05-29 03:00:00,15.3,92.1,10212,14.93,0.44,2.93,336.3,14084,,
TH2,62047,49.9078,-2.8952,2026-05-29 03:00:00,15.3,92.2,10213,14.92,0.48,2.81,328.4,17143,,
TH2,62045,49.9077,-2.8954,2026-05-29 02:00:00,15.7,85.5,10212,15.19,0.67,5.51,338.5,20045,,
TH2,62047,49.9077,-2.8954,2026-05-29 02:00:00,15.7,85.4,10212,15.2,0.58,4.61,325.3,24422,,
TH2,62045,49.9077,-2.8956,2026-05-29 01:00:00,15.9,89.9,10211,15.68,0.72,6.18,323.5,14243,,
TH2,62047,49.9077,-2.8955,2026-05-29 01:00:00,15.9,89.6,10212,15.68,0.7,5.83,306.5,16160,,
TH2,62045,49.9077,-2.8956,2026-05-29 00:00:00,16.1,90,10210,15.56,0.71,6.03,295.8,14603,,
TH2,62047,49.9077,-2.8956,2026-05-29 00:00:00,16.2,89.5,10211,15.57,0.78,6.74,279.9,17022,,
TH2,62045,49.9079,-2.8954,2026-05-28 23:00:00,16.1,90.8,10209,15.84,0.58,4.59,276.1,14219,,
TH2,62047,49.9079,-2.8954,2026-05-28 23:00:00,16.2,90.3,10210,15.84,0.53,3.86,270.5,16433,,
TH2,62045,49.9081,-2.8949,2026-05-28 22:00:00,16,93.8,10212,15.92,0.59,4.71,290,9797,,
TH2,62047,49.9081,-2.8949,2026-05-28 22:00:00,16.1,93.4,10212,15.92,0.62,5.2,271.4,11432,,
TH2,62045,49.9082,-2.8945,2026-05-28 21:00:00,16.1,93.9,10211,15.44,0.54,2.89,275.6,10173,,
TH2,62047,49.9082,-2.8945,2026-05-28 21:00:00,16.1,94,10211,15.73,0.44,3.31,275.1,11914,,
TH2,62045,49.9083,-2.8944,2026-05-28 20:00:00,16,95.3,10206,15.89,0.37,2.33,259.4,8124,,
TH2,62047,49.9083,-2.8944,2026-05-28 20:00:00,15.9,95.5,10207,15.89,0.33,2.29,271.2,9637,,
TH2,62045,49.9084,-2.8944,2026-05-28 19:00:00,15.8,97.3,10204,16.25,0.6,4.85,281.6,4031,,
TH2,62047,49.9084,-2.8944,2026-05-28 19:00:00,15.8,97,10204,16.29,0.53,4.19,289.7,4406,,
TH2,62045,49.9084,-2.8944,2026-05-28 18:00:00,17.2,93,10201,16.53,0.61,5.17,272,9427,,
TH2,62047,49.9084,-2.8944,2026-05-28 18:00:00,17.2,92.5,10201,16.88,0.55,4.51,280.4,12427,,
TH2,62045,49.9083,-2.8945,2026-05-28 17:00:00,18.6,81.1,10199,16.09,0.49,3.3,256.3,17387,,
TH2,62047,49.9083,-2.8945,2026-05-28 17:00:00,18.6,81.1,10199,16.41,0.45,3.07,267.1,20528,,
TH2,62045,49.9081,-2.8948,2026-05-28 16:00:00,19.2,74.7,10199,15.91,0.24,1.38,224.7,18396,,
TH2,62047,49.9081,-2.8948,2026-05-28 16:00:00,19.1,74.6,10199,16.4,0.34,2.38,214,21696,,
TH2,62045,49.908,-2.8951,2026-05-28 15:00:00,17.6,88.2,10202,15.55,0.37,2.43,227,13073,,
TH2,62047,49.908,-2.8951,2026-05-28 15:00:00,17.5,88,10202,15.98,0.34,2.38,239.5,15519,,
TH2,62045,49.9079,-2.8954,2026-05-28 14:00:00,17.5,85.3,10200,15.62,0.54,4.63,149.8,15386,,
TH2,62047,49.9079,-2.8954,2026-05-28 14:00:00,17.9,83.5,10201,15.59,0.61,4.86,162.2,17918,,
TH2,62045,49.9078,-2.8955,2026-05-28 13:00:00,17.7,86.3,10205,15.14,0.42,2.11,157.6,13354,,
TH2,62047,49.9078,-2.8955,2026-05-28 13:00:00,17.1,88.2,10206,15.49,0.4,2.16,195.5,9373,,
TH2,62045,49.9078,-2.8956,2026-05-28 12:00:00,17.2,90.4,10204,15.33,0.37,2.97,167.2,9914,,
TH2,62047,49.9078,-2.8956,2026-05-28 12:00:00,17.5,88.4,10204,15.43,0.45,3.33,180.3,12077,,
TH2,62045,49.9079,-2.8955,2026-05-28 11:00:00,17.1,91.3,10205,15.14,0.4,2.98,153.6,9231,,
TH2,62047,49.9079,-2.8955,2026-05-28 11:00:00,17.3,90.1,10206,15.24,0.45,3.32,169.2,11940,,
TH2,62045,49.908,-2.8952,2026-05-28 10:00:00,17.1,91.6,10207,15.23,0.34,2.54,170.6,6685,,
TH2,62047,49.908,-2.8952,2026-05-28 10:00:00,17.5,89.2,10208,15.22,0.4,2.61,182.3,8426,,
TH2,62045,49.9081,-2.8948,2026-05-28 09:00:00,16.8,89.8,10208,15.14,0.17,0.78,49.3,9273,,
TH2,62047,49.9082,-2.8948,2026-05-28 09:00:00,16.8,90,10209,15.12,0.19,0.9,57,9372,,
TH2,62045,49.9082,-2.8946,2026-05-28 08:00:00,16.7,88.7,10200,15.13,0.38,2.49,142.1,11246,,
TH2,62047,49.9082,-2.8946,2026-05-28 08:00:00,16.7,88.6,10200,15.14,0.36,2.5,134.6,11776,,
TH2,62045,49.9083,-2.8945,2026-05-28 07:00:00,16.7,88.4,10194,15.08,0.61,4.27,179.2,10710,,
TH2,62047,49.9083,-2.8945,2026-05-28 07:00:00,16.6,88.8,10195,15.09,0.53,3.73,172.1,10660,,
TH2,62045,49.9083,-2.8945,2026-05-28 06:00:00,15.9,93.7,10190,14.89,0.53,4.09,175.7,10200,,
TH2,62047,49.9083,-2.8945,2026-05-28 06:00:00,15.6,94.5,10190,14.89,0.48,3.41,161.1,8539,,
TH2,62045,49.9083,-2.8945,2026-05-28 05:00:00,15.1,95.5,10184,14.7,0.49,3.56,152,9662,,
TH2,62047,49.9083,-2.8945,2026-05-28 05:00:00,15.1,95.2,10185,14.71,0.43,3.4,134.4,12621,,
TH2,62045,49.9082,-2.8947,2026-05-28 04:00:00,15.2,95.2,10183,14.43,0.36,2.38,148.2,9700,,
TH2,62047,49.9081,-2.8947,2026-05-28 04:00:00,15.2,95.1,10184,14.43,0.32,2.38,134.7,13229,,
TH2,62045,49.908,-2.895,2026-05-28 03:00:00,15.8,93.5,10184,14.72,0.53,3.16,182.7,10507,,
TH2,62047,49.908,-2.895,2026-05-28 03:00:00,15.8,93.3,10185,14.72,0.6,3.4,179.3,14339,,
TH2,62045,49.9079,-2.8955,2026-05-28 02:00:00,15.6,91.6,10183,14.73,0.52,3.52,137.5,10188,,
TH2,62047,49.9079,-2.8955,2026-05-28 02:00:00,15.5,91.8,10184,14.73,0.48,3.22,143.5,11678,,
TH2,62045,49.9079,-2.8956,2026-05-28 01:00:00,15.9,89.2,10181,14.71,0.65,5.31,114,10104,,
TH2,62047,49.9079,-2.8956,2026-05-28 01:00:00,15.8,89.4,10182,14.71,0.66,5.04,130,11178,,
TH2,62045,49.9078,-2.8957,2026-05-28 00:00:00,15.5,89.7,10187,14.14,0.59,4.71,102,8354,,
TH2,62047,49.9078,-2.8957,2026-05-28 00:00:00,15.4,89.9,10187,14.14,0.56,4.21,115.4,9330,,
TH2,62045,49.9078,-2.8957,2026-05-27 23:00:00,15.5,89.7,10191,14.75,0.71,5.31,97.1,7065,,
TH2,62047,49.9078,-2.8957,2026-05-27 23:00:00,15.4,89.6,10192,14.75,0.61,4.75,109.9,7711,,
TH2,62045,49.908,-2.8956,2026-05-27 22:00:00,15.9,88.1,10197,14.71,0.5,3.47,103.8,7218,,
TH2,62047,49.908,-2.8956,2026-05-27 22:00:00,15.9,88.1,10198,14.71,0.48,3.16,116.8,7648,,
TH2,62045,49.9081,-2.8953,2026-05-27 21:00:00,16.5,84.9,10196,15,0.88,5.51,131.3,7859,,
TH2,62047,49.9081,-2.8953,2026-05-27 21:00:00,16.4,85.2,10196,15,0.78,5.44,145.8,8225,,
TH2,62045,49.9083,-2.8951,2026-05-27 20:00:00,16.4,84.8,10186,15.03,1.13,8.33,102.1,8023,,
TH2,62047,49.9083,-2.8951,2026-05-27 20:00:00,16.3,84.7,10186,15.03,1.08,7.84,91,8412,,
TH2,62045,49.9083,-2.8949,2026-05-27 19:00:00,16.6,83.6,10188,14.89,1.12,9.28,107.2,7749,,
TH2,62047,49.9083,-2.8949,2026-05-27 19:00:00,16.5,83.9,10188,14.89,1.18,9.51,88,7880,,
TH2,62045,49.9083,-2.8948,2026-05-27 18:00:00,16.7,82.7,10189,15.09,1.03,8.72,104.8,7769,,
TH2,62047,49.9083,-2.8948,2026-05-27 18:00:00,16.5,83.7,10191,15.1,1.14,9.35,87.3,7579,,
TH2,62045,49.9083,-2.8947,2026-05-27 17:00:00,17,81.1,10191,15.07,1.03,8.44,105,8585,,
TH2,62047,49.9083,-2.8947,2026-05-27 17:00:00,16.6,82.5,10193,15.07,1.09,9.03,87.8,7660,,
TH2,62045,49.9083,-2.8948,2026-05-27 16:00:00,16.6,82.1,10194,15.24,1.03,8.58,104,9057,,
TH2,62047,49.9083,-2.8948,2026-05-27 16:00:00,16.3,83.6,10195,15.24,1.12,9.26,86.8,8749,,
TH2,62045,49.9081,-2.8951,2026-05-27 15:00:00,16.2,84.2,10200,14.41,1.05,8.51,100.7,11128,,
TH2,62047,49.9081,-2.8951,2026-05-27 15:00:00,15.8,85.6,10200,14.41,1.05,8.38,82.4,10570,,
TH2,62045,49.9079,-2.8955,2026-05-27 14:00:00,16.2,83.5,10203,14.34,1.04,5.95,93.1,12497,,
TH2,62047,49.9079,-2.8955,2026-05-27 14:00:00,16.1,83.6,10203,14.32,1.04,7.31,98.1,13039,,
TH2,62045,49.9078,-2.8956,2026-05-27 13:00:00,16,83.4,10206,14.65,1,7.24,80.3,14549,,
TH2,62047,49.9078,-2.8956,2026-05-27 13:00:00,15.9,83.4,10206,14.65,0.98,7.48,94.9,14786,,
TH2,62045,49.9078,-2.8957,2026-05-27 12:00:00,16.1,84.2,10211,15.18,1,7.73,79.9,12578,,
TH2,62047,49.9078,-2.8957,2026-05-27 12:00:00,16.1,84.3,10212,15.19,0.96,7.49,94.4,12932,,
TH2,62045,49.9077,-2.8957,2026-05-27 11:00:00,15.9,86.8,10215,15.06,0.89,7.54,80.9,12310,,
TH2,62047,49.9078,-2.8957,2026-05-27 11:00:00,15.9,86.7,10215,15.05,0.82,6.96,94.7,11753,,
TH2,62045,49.9078,-2.8957,2026-05-27 10:00:00,16.1,85.9,10218,15.49,0.79,6.24,82.9,11197,,
TH2,62047,49.9078,-2.8957,2026-05-27 10:00:00,16.2,85.7,10219,15.49,0.75,5.7,97.2,11856,,
TH2,62045,49.908,-2.8953,2026-05-27 09:00:00,15.9,86.2,10217,15.09,0.97,6.94,71.1,13049,,
TH2,62047,49.908,-2.8953,2026-05-27 09:00:00,15.9,86.3,10218,15.1,0.84,6.67,85.4,12812,,
TH2,62045,49.9081,-2.895,2026-05-27 08:00:00,16.1,85.7,10218,15.17,0.87,5.75,77,14697,,
TH2,62047,49.9081,-2.895,2026-05-27 08:00:00,15.9,86.7,10218,15.18,0.76,6.16,72.2,15587,,
TH2,62045,49.9082,-2.8948,2026-05-27 07:00:00,17.4,81.4,10215,15.04,0.7,6.14,86.4,23617,,
TH2,62047,49.9082,-2.8948,2026-05-27 07:00:00,17.1,82.5,10217,15.07,0.75,6.05,72.9,15949,,
TH2,62045,49.9083,-2.8947,2026-05-27 06:00:00,17.3,81.8,10212,15.56,0.66,5.47,108.8,23012,,
TH2,62047,49.9083,-2.8947,2026-05-27 06:00:00,17.2,82.2,10213,15.55,0.71,6.09,90.3,28254,,
TH2,62045,49.9083,-2.8946,2026-05-27 05:00:00,16.4,84.2,10212,15.31,0.64,5.08,85,22434,,
TH2,62047,49.9083,-2.8947,2026-05-27 05:00:00,16.4,84,10213,15.38,0.7,4.33,75.9,29477,,
TH2,62045,49.9082,-2.8946,2026-05-27 04:00:00,16.4,83,10210,15.43,0.58,4.63,93.9,23687,,
TH2,62047,49.9082,-2.8946,2026-05-27 04:00:00,16.5,82.4,10211,15.43,0.62,4.68,81.4,31192,,
TH2,62045,49.908,-2.895,2026-05-27 03:00:00,16.5,80.1,10212,15.32,0.67,5.09,94.8,27386,,
TH2,62047,49.908,-2.895,2026-05-27 03:00:00,16.5,79.5,10213,15.32,0.69,5.59,76.3,35328,,
TH2,62045,49.9079,-2.8953,2026-05-27 02:00:00,16.8,76.5,10215,15.25,0.81,3.93,89.6,29768,,
TH2,62047,49.9079,-2.8952,2026-05-27 02:00:00,16.8,76.7,10216,15.3,0.66,5.26,87.2,42753,,
TH2,62045,49.9078,-2.8954,2026-05-27 01:00:00,17.1,77.6,10220,15.5,0.77,6,81.2,28640,,
TH2,62047,49.9078,-2.8954,2026-05-27 01:00:00,17,77.7,10221,15.5,0.68,5.45,93.9,40669,,
TH2,62045,49.9077,-2.8955,2026-05-27 00:00:00,16.8,79.7,10226,15.28,0.67,5.14,70.2,29273,,
TH2,62047,49.9077,-2.8955,2026-05-27 00:00:00,16.7,79.9,10227,15.29,0.59,4.59,81.3,41082,,
TH2,62045,49.9077,-2.8955,2026-05-26 23:00:00,17.3,75.9,10229,15.73,0.63,5.68,82.5,31470,,
TH2,62047,49.9077,-2.8955,2026-05-26 23:00:00,17.3,76.3,10230,15.75,0.59,4.98,94.3,47061,,
TH2,62045,49.9078,-2.8955,2026-05-26 22:00:00,17.1,79,10232,15.7,0.64,5.1,73.3,30324,,
TH2,62047,49.9078,-2.8955,2026-05-26 22:00:00,17.1,79.1,10232,15.71,0.55,4.62,86.7,43614,,
TH2,62045,49.9079,-2.8953,2026-05-26 21:00:00,17.4,78.4,10231,15.92,0.67,5.71,82.8,31125,,
TH2,62047,49.9079,-2.8953,2026-05-26 21:00:00,17.4,78.4,10232,15.95,0.63,5.04,94.5,42742,,
TH2,62045,49.908,-2.8949,2026-05-26 20:00:00,17,82.8,10230,15.61,0.58,4.5,62.7,27037,,
TH2,62047,49.908,-2.8949,2026-05-26 20:00:00,17,83.1,10230,15.61,0.57,4.5,75,35336,,
TH2,62045,49.9081,-2.8947,2026-05-26 19:00:00,17.4,80.3,10229,15.72,0.59,4.69,81.8,24489,,
TH2,62047,49.9081,-2.8947,2026-05-26 19:00:00,17.3,80.2,10230,15.72,0.62,3.84,72.2,30612,,
TH2,62045,49.9082,-2.8946,2026-05-26 18:00:00,17.1,83.9,10233,16.14,0.56,4.35,80.4,17823,,
TH2,62047,49.9082,-2.8946,2026-05-26 18:00:00,17,84.5,10234,16.16,0.56,3.08,73.8,19877,,
TH2,62045,49.9082,-2.8946,2026-05-26 17:00:00,17,85.5,10234,16.13,0.39,3.15,58,12164,,
TH2,62047,49.9082,-2.8946,2026-05-26 17:00:00,17.2,84.5,10235,16.15,0.44,2.8,51.1,19570,,
TH2,62045,49.9082,-2.8946,2026-05-26 16:00:00,17.8,80.3,10235,15.73,0.4,2.97,74.1,22997,,
TH2,62047,49.9082,-2.8946,2026-05-26 16:00:00,17.7,80.8,10236,15.78,0.41,2.72,63.8,25848,,
TH2,62045,49.9081,-2.8947,2026-05-26 15:00:00,18.4,77.3,10240,15.85,0.44,3.38,98.3,20956,,
TH2,62047,49.9081,-2.8947,2026-05-26 15:00:00,17.7,80.4,10242,15.87,0.5,3.58,85.8,24453,,
TH2,62045,49.9079,-2.895,2026-05-26 14:00:00,17.7,80.8,10246,15.72,0.49,3.89,101.8,18921,,
TH2,62047,49.9079,-2.895,2026-05-26 14:00:00,17.1,83.5,10247,15.75,0.5,3.8,84.8,21317,,
TH2,62045,49.9078,-2.8953,2026-05-26 13:00:00,16.5,87.4,10251,15.52,0.55,2.84,80.1,17452,,
TH2,62047,49.9078,-2.8953,2026-05-26 13:00:00,16.4,87.6,10251,15.74,0.53,3.53,86,17308,,
TH2,62045,49.9077,-2.8954,2026-05-26 12:00:00,16.3,88.6,10256,15.51,0.46,3.27,53,16358,,
TH2,62047,49.9077,-2.8954,2026-05-26 12:00:00,16.3,88.8,10257,15.69,0.49,3.63,67.6,16073,,
TH2,62045,49.9077,-2.8955,2026-05-26 11:00:00,15.8,91,10260,14.96,0.39,2.96,43,15112,,
TH2,62047,49.9077,-2.8955,2026-05-26 11:00:00,15.7,91.1,10260,15.14,0.44,3.48,52.3,13521,,
TH2,62045,49.9077,-2.8955,2026-05-26 10:00:00,15.9,91.1,10260,15.21,0.45,2.96,50.8,13352,,
TH2,62047,49.9077,-2.8955,2026-05-26 10:00:00,15.9,91,10260,15.35,0.51,3.6,61.7,12057,,
TH2,62045,49.9078,-2.8954,2026-05-26 09:00:00,15.7,91.6,10261,14.89,0.41,3.23,52.8,12855,,
