Dual,AWS_ID,Type,Date,Time,Min_Since,Latitude,Longitude,Temperature,Humidity,Pressure,Sea_Temp,Wind_Direction,Wind_Speed,Gust,COG,SOG,Wave_Height,Wave_Period,Visibility
D,62047,3,170826,400,2,499073,-28965,176,890,101791,1731,490,485,49,0,73,,,39977
D,62045,3,170826,400,2,499073,-28965,176,894,101781,1730,2926,251,39,0,69,,,34841
D,62045,3,170826,500,2,499073,-28964,176,905,101767,1742,2673,189,30,0,41,,,32536
D,62047,3,170826,500,2,499073,-28964,176,903,101776,1742,490,485,49,0,44,,,36143
D,62045,3,170826,600,2,499073,-28962,179,913,101751,1747,2827,466,59,0,33,,,30452
D,62047,3,170826,700,2,499074,-28958,177,941,101751,1749,490,485,49,0,32,,,25252
D,62045,3,170826,700,2,499074,-28958,178,941,101746,1749,2590,524,73,0,31,,,24849
D,62045,3,170826,800,2,499076,-28953,180,960,101748,1748,2558,382,56,0,33,,,20082
D,62047,3,170826,800,2,499076,-28953,180,958,101755,1749,490,485,49,0,30,,,18380
D,62045,3,170826,900,2,499078,-28950,183,967,101753,1744,2555,463,68,0,37,,,16971
D,62047,3,170826,900,2,499078,-28950,183,962,101760,1745,490,485,49,0,38,,,14748
D,62047,3,170826,1000,2,499078,-28950,184,960,101816,1744,490,485,49,0,40,,,22942
D,62045,3,170826,1000,2,499078,-28950,184,964,101807,1743,2678,627,75,0,39,,,23280
D,62047,3,170826,1100,2,499079,-28951,184,953,101840,1749,490,485,49,0,42,,,23779
D,62045,3,170826,1100,2,499079,-28950,184,956,101832,1749,2422,436,66,0,40,,,21879
D,62045,3,170826,1200,2,499078,-28951,185,954,101844,1729,2506,587,78,0,47,,,30374
D,62047,3,170826,1200,2,499078,-28951,184,951,101854,1734,490,485,49,0,47,,,34472
D,62045,3,170826,1300,2,499078,-28952,186,946,101833,1734,2417,678,90,0,29,,,22753
D,62047,3,170826,1300,2,499078,-28952,186,943,101845,1734,490,485,49,0,29,,,24070
D,62045,3,120826,1500,2,499073,-28964,190,861,102027,1747,715,721,88,0,41,,,19454
D,62047,3,120826,1500,2,499073,-28964,190,858,102037,1746,490,485,49,0,42,,,22005
D,62047,3,120826,1600,2,499073,-28962,194,811,101986,1753,490,485,49,0,56,,,22014
D,62045,3,120826,1600,2,499073,-28962,194,815,101979,1753,817,807,102,0,55,,,20754
D,62045,3,120826,1700,2,499076,-28955,204,721,101939,1751,993,777,95,0,57,,,23741
D,62047,3,120826,1700,2,499076,-28955,202,725,101960,1751,490,485,49,0,53,,,27605
D,62047,3,120826,1800,2,499079,-28950,204,710,101932,1764,490,485,49,0,50,,,26981
D,62045,3,120826,1800,2,499079,-28950,204,710,101911,1765,989,735,88,0,48,,,24467
D,62045,3,120826,1900,2,499081,-28946,202,737,101912,1822,984,607,77,0,57,,,19832
D,62047,3,120826,1900,2,499081,-28946,201,737,101929,1822,490,485,49,0,61,,,29862
D,62047,3,120826,2000,2,499082,-28946,201,753,101951,1827,490,485,49,0,49,,,30973
D,62045,3,120826,2000,2,499082,-28946,200,757,101934,1828,944,610,78,0,49,,,23658
D,62045,3,120826,2100,2,499082,-28947,203,747,101987,1877,1114,516,65,0,48,,,25428
D,62047,3,120826,2100,2,499081,-28947,204,738,101999,1877,490,485,49,0,48,,,34690
D,62045,3,120826,2200,2,499081,-28949,199,795,102037,1859,1076,572,72,0,30,,,23742
D,62047,3,120826,2200,2,499081,-28949,199,787,102045,1860,490,485,49,0,30,,,31167
D,62045,3,120826,2300,2,499080,-28953,197,817,102031,1859,1011,283,48,0,45,,,23116
D,62047,3,120826,2300,2,499080,-28953,197,815,102038,1859,490,485,49,0,45,,,30524
D,62045,3,130826,000,2,499077,-28959,193,841,102038,1863,2251,98,24,0,32,,,22027
D,62047,3,130826,000,2,499077,-28958,193,844,102046,1863,490,485,49,0,31,,,26923
D,62045,3,130826,100,2,499074,-28963,190,886,102023,1867,59,299,38,0,33,,,21258
D,62047,3,130826,100,2,499074,-28963,190,879,102029,1869,490,485,49,0,34,,,27775
D,62047,3,130826,200,2,499072,-28967,186,885,101999,1800,490,485,49,0,36,,,28036
D,62045,3,130826,200,2,499072,-28967,186,889,101992,1793,154,460,60,0,34,,,20404
D,62045,3,130826,300,2,499072,-28965,183,894,101953,1741,280,254,58,0,31,,,19056
D,62047,3,130826,300,2,499072,-28965,184,891,101961,1741,490,485,49,0,30,,,23422
D,62045,3,130826,400,2,499072,-28963,184,898,101903,1743,376,501,68,0,26,,,16410
D,62047,3,130826,400,2,499072,-28963,184,897,101911,1743,490,485,49,0,26,,,19156
D,62045,3,130826,500,2,499074,-28958,184,913,101891,1742,624,249,40,0,52,,,13073
D,62047,3,130826,500,2,499074,-28958,184,912,101900,1742,490,485,49,0,54,,,13950
D,62045,3,130826,600,2,499076,-28950,187,908,101906,1740,918,82,17,0,37,,,13668
D,62047,3,130826,600,2,499076,-28950,187,905,101913,1740,490,485,49,0,37,,,15738
D,62045,3,130826,700,2,499078,-28947,197,863,101923,1738,1109,90,22,0,33,,,17986
D,62047,3,130826,700,2,499078,-28947,196,863,101928,1739,490,485,49,0,37,,,20993
D,62047,3,130826,800,2,499080,-28948,191,870,101959,1815,490,485,49,0,35,,,21657
D,62045,3,130826,800,2,499080,-28948,193,860,101953,1813,1812,201,29,0,31,,,24875
D,62045,3,130826,900,2,499080,-28948,198,850,101986,1850,2324,150,27,0,32,,,25590
D,62047,3,130826,900,2,499080,-28948,199,844,101991,1843,490,485,49,0,32,,,29626
D,62045,3,130826,1000,2,499080,-28949,193,923,102001,1857,2756,277,40,0,52,,,13872
D,62045,3,130826,1100,2,499079,-28952,196,908,102014,1872,2852,222,32,0,45,,,14037
D,62047,3,130826,1000,2,499080,-28949,194,915,102009,1865,490,485,49,0,52,,,21661
D,62047,3,130826,1100,2,499080,-28952,200,884,102028,1861,490,485,49,0,48,,,21210
D,62047,3,130826,1200,2,499077,-28957,208,856,102070,1855,490,485,49,0,30,,,19907
D,62045,3,130826,1200,2,499077,-28957,203,887,102064,1849,1804,161,26,0,29,,,14715
D,62047,3,130826,1300,2,499075,-28959,206,895,102089,1926,490,485,49,0,20,,,15605
D,62045,3,130826,1300,2,499075,-28960,203,915,102083,1919,2396,201,29,0,18,,,12104
D,62045,3,130826,1400,2,499072,-28967,208,886,102075,1881,2806,263,36,0,29,,,10431
D,62047,3,130826,1400,2,499072,-28967,202,913,102082,1894,490,485,49,0,31,,,10515
D,62045,3,130826,1500,2,499072,-28965,199,909,102040,1770,2625,239,33,0,25,,,8972
D,62047,3,130826,1500,2,499072,-28965,201,897,102049,1773,490,485,49,0,25,,,9719
D,62045,3,130826,1600,2,499072,-28963,199,903,101983,1773,2348,210,29,0,28,,,11196
D,62047,3,130826,1600,2,499072,-28963,204,870,101992,1775,490,485,49,0,31,,,14589
D,62047,3,130826,1700,2,499074,-28959,198,883,101949,1783,490,485,49,0,29,,,18897
D,62045,3,130826,1700,2,499074,-28959,198,886,101941,1781,2449,238,44,0,26,,,18004
D,62045,3,130826,1800,2,499076,-28951,196,917,101912,1779,2451,171,39,0,17,,,14660
D,62047,3,130826,1800,2,499076,-28951,196,912,101920,1787,490,485,49,0,16,,,15116
D,62045,3,130826,1900,2,499079,-28947,198,938,101892,1781,2491,365,49,0,35,,,10182
D,62047,3,130826,1900,2,499079,-28947,198,932,101900,1797,490,485,49,0,35,,,11849
D,62045,3,130826,2000,2,499080,-28947,203,900,101892,1880,2412,430,55,0,44,,,16817
D,62047,3,130826,2000,2,499080,-28948,203,896,101899,1888,490,485,49,0,44,,,22300
D,62045,3,130826,2100,2,499080,-28948,203,868,101900,1880,2638,627,77,0,40,,,20004
D,62047,3,130826,2100,2,499080,-28948,203,865,101908,1882,490,485,49,0,39,,,24684
D,62047,3,130826,2200,2,499080,-28949,202,847,101958,1841,490,485,49,0,55,,,22108
D,62045,3,130826,2200,2,499080,-28948,202,849,101951,1840,2966,523,62,0,54,,,19183
D,62045,3,130826,2300,2,499079,-28950,196,905,101968,1824,3291,564,72,0,41,,,27685
D,62047,3,130826,2300,2,499079,-28950,196,901,101976,1825,490,485,49,0,41,,,38432
D,62045,3,140826,000,2,499076,-28958,191,937,101998,1821,3480,716,85,0,40,,,23251
D,62047,3,140826,000,2,499076,-28958,191,933,101995,1822,490,485,49,0,40,,,34438
D,62045,3,140826,100,2,499074,-28963,188,941,101982,1844,3527,693,82,0,57,,,21507
D,62047,3,140826,100,2,499075,-28963,188,937,101987,1845,490,485,49,0,58,,,34468
D,62045,3,140826,200,2,499072,-28967,185,954,101954,1782,3553,640,75,0,60,,,16940
D,62047,3,140826,200,2,499072,-28967,186,951,101959,1783,490,485,49,0,64,,,35939
D,62045,3,140826,300,2,499072,-28967,185,958,101926,1741,3561,551,66,0,44,,,18071
D,62047,3,140826,300,2,499072,-28967,185,954,101932,1740,490,485,49,0,47,,,40848
D,62045,3,140826,400,2,499072,-28964,182,960,101912,1747,3447,603,70,0,39,,,16619
D,62047,3,140826,500,2,499072,-28960,181,956,101887,1747,490,485,49,0,53,,,25809
D,62047,3,140826,400,2,499072,-28964,182,956,101913,1747,490,485,49,0,41,,,28206
D,62045,3,140826,500,2,499072,-28960,181,961,101881,1747,3304,367,64,0,51,,,16605
D,62047,3,140826,600,2,499075,-28953,182,946,101884,1746,490,485,49,0,47,,,26671
D,62045,3,140826,600,2,499075,-28953,182,948,101878,1746,3172,611,78,0,47,,,21322
D,62045,3,140826,700,2,499077,-28947,183,924,101888,1743,3177,634,76,0,39,,,16577
D,62047,3,140826,700,2,499077,-28947,183,920,101891,1743,490,485,49,0,39,,,17166
D,62047,3,140826,800,2,499079,-28947,184,922,101890,1739,490,485,49,0,44,,,21106
D,62045,3,140826,800,2,499079,-28947,184,925,101880,1739,3176,508,62,0,41,,,18940
D,62045,3,140826,900,2,499080,-28947,182,937,101888,1784,3039,433,53,0,42,,,17349
D,62047,3,140826,900,2,499080,-28947,182,930,101897,1786,490,485,49,0,44,,,14660
D,62047,3,140826,1000,2,499080,-28948,186,928,101903,1870,490,485,49,0,39,,,22550
D,62045,3,140826,1000,2,499080,-28948,185,934,101895,1859,2992,451,54,0,37,,,16838
D,62045,3,140826,1100,2,499080,-28950,186,937,101885,1800,2966,431,52,0,51,,,16365
D,62047,3,140826,1100,2,499079,-28950,187,932,101894,1814,490,485,49,0,49,,,27099
D,62045,3,140826,1200,2,499078,-28953,193,919,101898,1780,2855,436,60,0,54,,,20061
D,62047,3,140826,1200,2,499078,-28953,192,924,101905,1789,490,485,49,0,54,,,22024
D,62047,3,140826,1300,2,499075,-28960,194,916,101895,1884,490,485,49,0,36,,,31008
D,62045,3,140826,1300,2,499075,-28960,200,888,101880,1870,2798,432,53,0,35,,,25599
D,62045,3,140826,1400,2,499072,-28967,197,896,101846,1814,2765,344,41,0,34,,,21061
D,62047,3,140826,1400,2,499072,-28967,193,912,101855,1821,490,485,49,0,35,,,25858
D,62045,3,140826,1500,2,499072,-28967,193,933,101801,1774,2548,304,38,0,28,,,15152
D,62047,3,140826,1500,2,499072,-28967,197,907,101809,1774,490,485,49,0,30,,,19650
D,62047,3,140826,1600,2,499072,-28965,193,920,101763,1765,490,485,49,0,26,,,19336
D,62045,3,140826,1600,2,499072,-28965,196,913,101743,1759,2726,343,42,0,26,,,17183
D,62045,3,140826,1700,2,499073,-28962,192,915,101678,1760,2692,379,47,0,20,,,17554
D,62047,3,140826,1700,2,499073,-28962,189,932,101689,1761,490,485,49,0,20,,,18600
D,62045,3,140826,1800,2,499074,-28956,190,943,101619,1755,2593,383,56,0,24,,,13623
D,62047,3,140826,1800,2,499074,-28956,190,941,101626,1755,490,485,49,0,22,,,14439
D,62045,3,140826,1900,2,499077,-28948,192,932,101587,1760,2677,521,65,0,23,,,15723
D,62047,3,140826,1900,2,499077,-28948,191,931,101595,1760,490,485,49,0,22,,,18844
D,62045,3,140826,2000,2,499079,-28947,192,925,101600,1761,2803,603,71,0,49,,,16402
D,62047,3,140826,2000,2,499079,-28947,192,921,101608,1761,490,485,49,0,49,,,20172
D,62047,3,140826,2100,2,499080,-28948,191,910,101626,1753,490,485,49,0,42,,,18172
D,62045,3,140826,2100,2,499080,-28947,192,909,101618,1752,3057,629,72,0,41,,,19367
D,62045,3,140826,2200,2,499080,-28948,198,874,101644,1814,3233,821,95,0,38,,,23779
D,62047,3,140826,2200,2,499080,-28948,197,873,101653,1814,490,485,49,0,40,,,24838
D,62045,3,140826,2300,2,499079,-28949,192,902,101664,1782,3307,687,84,0,73,,,17481
D,62047,3,140826,2300,2,499079,-28949,192,901,101673,1781,490,485,49,0,76,,,20580
D,62045,3,150826,000,2,499077,-28952,189,921,101670,1769,3407,652,89,0,38,,,15378
D,62047,3,150826,000,2,499077,-28952,189,915,101677,1770,490,485,49,0,39,,,18679
D,62045,3,150826,100,2,499074,-28962,187,933,101690,1786,3503,644,76,0,63,,,15241
D,62047,3,150826,100,2,499074,-28962,187,928,101695,1787,490,485,49,0,64,,,18928
D,62045,3,150826,200,2,499072,-28967,185,934,101662,1739,3544,739,88,0,57,,,14696
D,62047,3,150826,200,2,499073,-28967,186,928,101667,1739,490,485,49,0,57,,,19900
D,62045,3,150826,300,2,499073,-28967,185,932,101654,1730,58,698,81,0,47,,,12244
D,62047,3,150826,300,2,499073,-28967,185,927,101654,1730,490,485,49,0,47,,,18219
D,62047,3,150826,400,2,499072,-28966,185,929,101628,1744,490,485,49,0,44,,,16609
D,62045,3,150826,400,2,499072,-28966,184,934,101632,1744,46,748,91,0,41,,,12990
D,62045,3,150826,500,2,499072,-28963,185,920,101624,1750,3599,651,88,0,43,,,17379
D,62047,3,150826,500,2,499072,-28963,185,919,101631,1750,490,485,49,0,43,,,21262
D,62045,3,150826,600,2,499073,-28959,185,866,101617,1751,3580,796,98,0,45,,,23485
D,62047,3,150826,600,2,499073,-28959,185,867,101624,1751,490,485,49,0,49,,,29812
D,62045,3,150826,700,2,499075,-28951,183,841,101668,1750,3579,689,84,0,48,,,21685
D,62047,3,150826,700,2,499075,-28951,183,839,101676,1750,490,485,49,0,49,,,28856
D,62045,3,150826,800,2,499078,-28947,181,826,101691,1744,3515,674,78,0,56,,,22021
D,62047,3,150826,800,2,499078,-28947,182,823,101700,1744,490,485,49,0,55,,,25453
D,62045,3,150826,900,2,499079,-28947,180,823,101697,1734,3506,669,83,0,40,,,23620
D,62047,3,150826,900,2,499079,-28947,182,815,101706,1734,490,485,49,0,42,,,20818
D,62047,3,150826,1000,2,499079,-28948,182,817,101748,1726,490,485,49,0,70,,,25505
D,62045,3,150826,1000,2,499079,-28947,180,827,101739,1726,3489,624,75,0,65,,,22840
D,62045,3,150826,1100,2,499079,-28949,179,851,101761,1723,3327,569,81,0,74,,,25108
D,62047,3,150826,1100,2,499079,-28949,181,841,101771,1724,490,485,49,0,78,,,35316
D,62045,3,150826,1200,2,499078,-28950,182,839,101801,1727,3447,460,64,0,64,,,27800
D,62047,3,150826,1200,2,499078,-28950,185,833,101813,1730,490,485,49,0,67,,,41092
D,62045,3,150826,1300,2,499077,-28955,191,816,101778,1727,34,346,48,0,67,,,30367
D,62047,3,150826,1300,2,499077,-28955,185,841,101780,1732,490,485,49,0,70,,,36773
D,62047,3,150826,1400,2,499074,-28967,189,827,101771,1783,490,485,49,0,65,,,35497
D,62045,3,150826,1400,2,499074,-28967,196,798,101769,1775,95,400,54,0,64,,,29342
D,62047,3,150826,1500,2,499073,-28967,192,809,101764,1807,490,485,49,0,46,,,36794
D,62045,3,150826,1500,2,499073,-28967,197,791,101765,1799,3538,466,55,0,44,,,28847
D,62045,3,150826,1600,2,499072,-28966,199,790,101747,1758,3500,311,43,0,50,,,29343
D,62047,3,150826,1600,2,499072,-28966,193,815,101748,1761,490,485,49,0,52,,,28693
D,62045,3,150826,1700,2,499072,-28964,193,838,101721,1756,3086,480,56,0,54,,,27563
D,62047,3,150826,1700,,,,189,856,101729,1756,490,485,49,,,,,34029
D,62045,3,150826,1800,2,499073,-28960,187,866,101639,1757,3076,287,55,0,44,,,22960
D,62047,3,150826,1800,2,499073,-28960,187,869,101645,1757,490,485,49,0,44,,,27708
D,62047,3,150826,1900,2,499075,-28954,187,875,101643,1757,490,485,49,0,33,,,29471
D,62045,3,150826,1900,2,499075,-28954,187,876,101635,1757,2987,523,62,0,33,,,23759
D,62045,3,150826,2000,2,499078,-28948,185,901,101662,1752,2967,477,56,0,40,,,19358
D,62047,3,150826,2000,2,499077,-28948,185,898,101670,1752,490,485,49,0,44,,,22726
D,62047,3,150826,2100,2,499079,-28947,186,894,101701,1746,490,485,49,0,41,,,21579
D,62045,3,150826,2100,2,499079,-28947,187,896,101694,1745,3026,479,55,0,45,,,18913
D,62045,3,150826,2200,2,499079,-28948,192,818,101728,1753,3182,662,85,0,47,,,25966
D,62047,3,150826,2200,2,499079,-28948,192,821,101737,1754,490,485,49,0,47,,,30655
D,62045,3,150826,2300,2,499079,-28948,184,844,101764,1709,3303,663,76,0,33,,,18873
D,62047,3,150826,2300,2,499079,-28948,184,842,101773,1709,490,485,49,0,33,,,22430
D,62045,3,160826,000,2,499077,-28950,183,854,101745,1732,3352,702,87,0,45,,,19416
D,62047,3,160826,000,2,499077,-28950,182,852,101753,1735,490,485,49,0,43,,,22480
D,62047,3,160826,100,2,499076,-28954,181,864,101742,1727,490,485,49,0,58,,,21139
D,62045,3,160826,100,2,499076,-28954,181,867,101741,1727,3496,770,102,0,56,,,17426
D,62045,3,160826,200,2,499073,-28966,181,869,101751,1706,103,742,85,0,55,,,17024
D,62047,3,160826,200,2,499073,-28966,181,863,101745,1705,490,485,49,0,55,,,21992
D,62047,3,160826,300,2,499073,-28967,181,890,101737,1724,490,485,49,0,76,,,22633
D,62045,3,160826,300,2,499073,-28967,181,895,101737,1724,149,609,75,0,45,,,15583
D,62045,3,160826,400,2,499072,-28967,181,889,101718,1740,89,327,45,0,39,,,17628
D,62047,3,160826,400,2,499072,-28967,181,885,101724,1740,490,485,49,0,41,,,22469
D,62047,3,160826,500,2,499072,-28965,180,889,101722,1749,490,485,49,0,39,,,24908
D,62045,3,160826,500,2,499072,-28965,180,894,101716,1749,3490,366,50,0,46,,,19954
D,62045,3,160826,600,2,499072,-28962,181,868,101681,1753,162,157,37,0,46,,,19907
D,62047,3,160826,600,2,499072,-28962,181,865,101688,1753,490,485,49,0,48,,,35364
D,62045,3,160826,700,2,499074,-28957,182,887,101709,1754,3394,131,21,0,58,,,22250
D,62047,3,160826,700,2,499074,-28957,183,884,101714,1754,490,485,49,0,56,,,30501
D,62045,3,160826,800,2,499077,-28949,190,866,101741,1753,902,83,15,0,44,,,25713
D,62047,3,160826,800,2,499077,-28949,192,851,101749,1753,490,485,49,0,49,,,31498
D,62045,3,160826,900,2,499078,-28947,184,896,101752,1752,2016,296,43,0,36,,,22618
D,62045,3,160826,1000,2,499079,-28947,178,935,101759,1752,2509,217,33,0,54,,,14626
D,62047,3,160826,900,2,499078,-28947,181,912,101755,1750,490,485,49,0,37,,,19045
D,62047,3,160826,1000,2,499079,-28947,178,932,101765,1755,490,485,49,0,51,,,14373
D,62047,3,160826,1100,2,499079,-28948,177,959,101761,1750,490,485,49,0,53,,,168
D,62045,3,160826,1100,2,499079,-28948,176,966,101752,1744,3035,366,47,0,54,,,76
D,62045,3,160826,1200,2,499078,-28949,173,983,101790,1748,3445,289,48,0,85,,,67
D,62047,3,160826,1200,2,499078,-28949,175,976,101800,1763,490,485,49,0,88,,,118
D,62045,3,160826,1300,2,499078,-28952,181,970,101811,1762,93,214,38,0,73,,,17577
D,62047,3,160826,1300,2,499078,-28952,179,958,101814,1770,490,485,49,0,70,,,9585
D,62047,3,160826,1400,2,499076,-28960,175,977,101832,1783,490,485,49,0,49,,,126
D,62045,3,160826,1400,2,499076,-28960,175,981,101827,1776,677,178,31,0,53,,,246
D,62045,3,160826,1500,2,499074,-28964,175,974,101829,1767,3340,209,28,0,34,,,314
D,62047,3,160826,1500,2,499074,-28964,172,981,101836,1769,490,485,49,0,36,,,164
D,62045,3,160826,1600,2,499073,-28966,173,979,101802,1764,3080,274,37,0,38,,,146
D,62047,3,160826,1600,2,499073,-28966,171,988,101814,1770,490,485,49,0,39,,,91
D,62045,3,160826,1700,2,499072,-28965,177,978,101797,1760,3000,280,39,0,33,,,388
D,62047,3,160826,1700,2,499072,-28965,173,983,101809,1761,490,485,49,0,31,,,211
D,62045,3,160826,1800,2,499073,-28962,181,956,101802,1755,3029,226,29,0,46,,,9920
D,62047,3,160826,1800,2,499073,-28962,178,971,101810,1755,490,485,49,0,46,,,75000
D,62047,3,160826,1900,2,499074,-28959,177,966,101727,1755,490,485,49,0,26,,,5848
D,62045,3,160826,1900,2,499074,-28959,178,957,101720,1755,2118,246,40,0,27,,,6332
D,62045,3,160826,2000,2,499077,-28952,182,885,101743,1751,2515,351,45,0,49,,,32762
D,62047,3,160826,2000,2,499077,-28952,180,891,101750,1751,490,485,49,0,48,,,43806
D,62047,3,160826,2100,2,499078,-28949,182,862,101736,1743,490,485,49,0,30,,,39879
D,62045,3,160826,2100,2,499078,-28949,182,862,101728,1743,2532,413,54,0,31,,,29802
D,62047,3,160826,2200,2,499079,-28949,185,847,101724,1734,490,485,49,0,29,,,26331
D,62045,3,160826,2200,2,499079,-28949,186,848,101717,1735,2982,795,90,0,27,,,26998
D,62047,3,160826,2300,2,499079,-28949,181,854,101757,1727,490,485,49,0,41,,,38006
D,62045,3,160826,2300,2,499079,-28949,181,853,101750,1727,3001,537,65,0,43,,,35758
D,62047,3,170826,000,2,499078,-28950,179,856,101774,1706,490,485,49,0,59,,,42103
D,62045,3,170826,000,2,499078,-28950,179,856,101766,1707,3051,518,66,0,60,,,36989
D,62045,3,170826,100,2,499078,-28952,175,896,101774,1701,3058,395,57,0,50,,,35162
D,62047,3,170826,100,2,499078,-28952,174,898,101782,1701,490,485,49,0,54,,,39263
D,62047,3,170826,200,2,499077,-28957,172,904,101770,1700,490,485,49,0,73,,,39249
D,62045,3,170826,200,2,499077,-28957,172,911,101760,1700,2924,295,40,0,70,,,34576
D,62047,3,170826,300,2,499075,-28964,174,862,101797,1709,490,485,49,0,53,,,51271
D,62045,3,170826,300,2,499075,-28964,172,879,101788,1709,3338,349,48,0,51,,,41780
D,62045,3,170826,400,2,499073,-28965,176,894,101781,1730,2926,251,39,0,69,,,34841
D,62047,3,170826,400,2,499073,-28965,176,890,101791,1731,490,485,49,0,73,,,39977
D,62045,3,170826,500,2,499073,-28964,176,905,101767,1742,2673,189,30,0,41,,,32536
D,62047,3,170826,500,2,499073,-28964,176,903,101776,1742,490,485,49,0,44,,,36143
D,62045,3,170826,600,2,499073,-28962,179,913,101751,1747,2827,466,59,0,33,,,30452
D,62047,3,170826,600,2,499073,-28962,179,910,101763,1747,490,485,49,0,33,,,33393
D,62047,3,170826,700,2,499074,-28958,177,941,101751,1749,490,485,49,0,32,,,25252
D,62045,3,170826,700,2,499074,-28958,178,941,101746,1749,2590,524,73,0,31,,,24849
D,62045,3,170826,800,2,499076,-28953,180,960,101748,1748,2558,382,56,0,33,,,20082
D,62047,3,170826,800,2,499076,-28953,180,958,101755,1749,490,485,49,0,30,,,18380
D,62045,3,170826,900,2,499078,-28950,183,967,101753,1744,2555,463,68,0,37,,,16971
D,62047,3,170826,900,2,499078,-28950,183,962,101760,1745,490,485,49,0,38,,,14748
D,62045,3,170826,1000,2,499078,-28950,184,964,101807,1743,2678,627,75,0,39,,,23280
D,62047,3,170826,1000,2,499078,-28950,184,960,101816,1744,490,485,49,0,40,,,22942
D,62047,3,170826,1100,2,499079,-28951,184,953,101840,1749,490,485,49,0,42,,,23779
D,62045,3,170826,1100,2,499079,-28950,184,956,101832,1749,2422,436,66,0,40,,,21879
D,62045,3,170826,1200,2,499078,-28951,185,954,101844,1729,2506,587,78,0,47,,,30374
D,62047,3,170826,1200,2,499078,-28951,184,951,101854,1734,490,485,49,0,47,,,34472
D,62045,3,170826,1300,2,499078,-28952,186,946,101833,1734,2417,678,90,0,29,,,22753
D,62047,3,170826,1300,2,499078,-28952,186,943,101845,1734,490,485,49,0,29,,,24070
D,62047,3,170826,1400,2,499077,-28954,188,939,101849,1744,490,485,49,0,47,,,13957
D,62045,3,170826,1400,2,499077,-28954,189,940,101833,1742,2574,770,107,0,46,,,13917
D,62045,3,170826,1500,2,499075,-28961,187,942,101803,1738,2445,705,87,0,53,,,12153
D,62047,3,170826,1600,2,499074,-28963,191,924,101789,1751,490,485,49,0,67,,,14406
D,62045,3,170826,1600,2,499074,-28963,187,949,101784,1751,2478,641,79,0,65,,,15182
D,62047,3,170826,1700,2,499073,-28963,193,922,101748,1758,490,485,49,0,64,,,16145
D,62045,3,170826,1700,2,499073,-28963,189,946,101742,1757,2517,686,94,0,63,,,15041
D,62047,3,170826,1800,2,499073,-28961,188,943,101746,1754,490,485,49,0,68,,,13074
D,62045,3,170826,1800,2,499073,-28961,187,957,101735,1755,2528,649,83,0,68,,,15458
D,62047,3,170826,1900,2,499074,-28958,185,951,101704,1762,490,485,49,0,61,,,18499
D,62045,3,170826,1900,2,499074,-28958,186,953,101703,1762,2651,785,105,0,60,,,17803
D,62047,3,170826,2000,2,499076,-28953,183,955,101703,1757,490,485,49,0,43,,,21431
D,62045,3,170826,2000,2,499076,-28953,183,961,101695,1757,2593,722,94,0,41,,,20404
D,62047,3,170826,2100,2,499077,-28951,183,891,101706,1752,490,485,49,0,58,,,32538
D,62045,3,170826,2100,2,499077,-28951,183,892,101699,1752,2632,817,106,0,59,,,26745
D,62047,3,170826,2200,2,499078,-28950,182,886,101696,1743,490,485,49,0,54,,,35956
D,62047,3,170826,2300,2,499079,-28950,179,875,101676,1747,490,485,49,0,62,,,32093
D,62045,3,170826,2200,2,499078,-28950,182,888,101688,1744,2675,789,96,0,47,,,31291
D,62045,3,170826,2300,2,499079,-28950,179,877,101668,1748,2741,897,114,0,65,,,29277
D,62045,3,180826,000,2,499078,-28950,178,859,101649,1727,2780,1005,126,0,59,,,28718
D,62045,3,180826,100,2,499077,-28951,177,890,101641,1718,2654,788,112,0,76,,,25586
D,62047,3,180826,100,2,499077,-28951,177,889,101649,1718,490,485,49,0,75,,,26810
D,62047,3,180826,200,2,499077,-28952,177,892,101628,1711,490,485,49,0,94,,,21567
D,62045,3,180826,200,2,499077,-28952,177,900,101623,1711,2658,784,117,0,94,,,20571
D,62047,3,180826,300,2,499075,-28959,179,907,101616,1712,490,485,49,0,70,,,20302
D,62045,3,180826,300,2,499075,-28959,179,910,101600,1712,2760,724,88,0,68,,,19243
D,62045,3,180826,400,2,499074,-28964,181,925,101541,1719,2425,530,74,0,49,,,15527
D,62047,3,180826,500,2,499073,-28964,184,932,101496,1736,490,485,49,0,58,,,11213
D,62045,3,180826,500,2,499073,-28964,184,936,101484,1736,2626,685,99,0,54,,,11458
D,62047,3,180826,600,2,499073,-28963,184,941,101503,1740,490,485,49,0,71,,,10041
D,62045,3,180826,600,2,499073,-28963,184,945,101488,1740,2562,732,103,0,70,,,10148
D,62047,3,180826,700,2,499073,-28961,182,957,101535,1746,490,485,49,0,49,,,2504
D,62045,3,180826,700,2,499073,-28960,182,961,101522,1746,2450,653,87,0,49,,,2597
D,62045,3,180826,800,2,499075,-28956,181,971,101471,1747,2366,608,91,0,45,,,6780
D,62047,3,180826,800,2,499075,-28956,181,967,101478,1747,490,485,49,0,44,,,4738
D,62047,3,180826,900,2,499077,-28950,183,976,101467,1746,490,485,49,0,50,,,4051
D,62045,3,180826,900,2,499077,-28950,183,981,101459,1746,2493,452,73,0,48,,,4887
D,62047,3,180826,1000,2,499078,-28950,185,975,101451,1739,490,485,49,0,80,,,7594
D,62045,3,180826,1000,2,499078,-28949,185,979,101443,1739,2499,466,78,0,76,,,8081
